,id,prediction,pred_score,conversation_id,root,speaker,text,turnNumber,politeness_label,politeness_label_name,annotation_status
453857,acs-3369a38f-ba50-4176-a265-082f20f24cde,1,0.9921317041689519,acs-4584aca6-1184-4c76-aa9a-18b1ba2dd8ab-1,acs-4584aca6-1184-4c76-aa9a-18b1ba2dd8ab-1,agent,"Thanks for the information. You said you need a Internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453858,acs-3369a38f-ba50-4176-a265-082f20f24cde,1,0.9921317041689519,acs-4584aca6-1184-4c76-aa9a-18b1ba2dd8ab-2,acs-4584aca6-1184-4c76-aa9a-18b1ba2dd8ab-2,agent,"Thanks for the information. You said you need a Internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453859,acs-bdf791a6-aad1-4c15-9f65-11cbf584d7f4,1,0.9921317041689519,acs-b2a27776-b2ce-4d8e-b3f8-93f6673c5592-1,acs-b2a27776-b2ce-4d8e-b3f8-93f6673c5592-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453860,acs-bdf791a6-aad1-4c15-9f65-11cbf584d7f4,1,0.9921317041689519,acs-b2a27776-b2ce-4d8e-b3f8-93f6673c5592-2,acs-b2a27776-b2ce-4d8e-b3f8-93f6673c5592-2,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453861,acs-27187140-d49f-4466-a7b6-f696f4141a0e,1,0.9921317041689519,acs-93782157-274a-4e2c-a9df-52d7765cce65-1,acs-93782157-274a-4e2c-a9df-52d7765cce65-1,agent,"Thanks for the information. You said you need a phone plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453862,acs-27187140-d49f-4466-a7b6-f696f4141a0e,1,0.9921317041689519,acs-93782157-274a-4e2c-a9df-52d7765cce65-2,acs-93782157-274a-4e2c-a9df-52d7765cce65-2,agent,"Thanks for the information. You said you need a phone plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453863,acs-c732dd97-0214-4f01-acf5-2af9e59ca68f,1,0.9921317041689519,acs-43c82c75-d2ee-419d-8d06-d442edda01eb-1,acs-43c82c75-d2ee-419d-8d06-d442edda01eb-1,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453864,acs-c732dd97-0214-4f01-acf5-2af9e59ca68f,1,0.9921317041689519,acs-43c82c75-d2ee-419d-8d06-d442edda01eb-2,acs-43c82c75-d2ee-419d-8d06-d442edda01eb-2,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453865,acs-efab6755-187b-4aed-abe6-e23f073dd79f,1,0.9921317041689519,acs-c166453d-24de-4eca-9a0e-98c9b88ff6dc-1,acs-c166453d-24de-4eca-9a0e-98c9b88ff6dc-1,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453866,acs-efab6755-187b-4aed-abe6-e23f073dd79f,1,0.9921317041689519,acs-c166453d-24de-4eca-9a0e-98c9b88ff6dc-2,acs-c166453d-24de-4eca-9a0e-98c9b88ff6dc-2,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453867,acs-97d4d31c-cda7-4d8b-b023-992734b03083,1,0.9921317041689519,acs-15178abc-476c-48ad-b412-63dbd2d279e3-1,acs-15178abc-476c-48ad-b412-63dbd2d279e3-1,agent,"Thanks for the information. You said you need a phone plan. Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453868,acs-97d4d31c-cda7-4d8b-b023-992734b03083,1,0.9921317041689519,acs-15178abc-476c-48ad-b412-63dbd2d279e3-2,acs-15178abc-476c-48ad-b412-63dbd2d279e3-2,agent,"Thanks for the information. You said you need a phone plan. Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453869,acs-7de76827-9850-40cf-ba8b-b6383e95b1ae,1,0.9921317041689519,acs-915a6983-4a8c-43c3-a921-6a715125b377-1,acs-915a6983-4a8c-43c3-a921-6a715125b377-1,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453870,acs-27ceba03-e07a-45f0-8336-c2502c1e679d,1,0.9921317041689519,acs-c3364630-f6f1-4549-bef6-5eb1943124c2-1,acs-c3364630-f6f1-4549-bef6-5eb1943124c2-1,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453871,acs-27ceba03-e07a-45f0-8336-c2502c1e679d,1,0.9921317041689519,acs-c3364630-f6f1-4549-bef6-5eb1943124c2-2,acs-c3364630-f6f1-4549-bef6-5eb1943124c2-2,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453872,acs-f52e8686-3553-4be6-a81f-d03f613e3f8c,1,0.9921317041689519,acs-8f45b85d-91c8-461b-be3f-ff4e5427ede5-1,acs-8f45b85d-91c8-461b-be3f-ff4e5427ede5-1,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453873,acs-62f8155c-b6ae-4bf6-b36a-37e6d2feff1e,1,0.9921317041689519,acs-a9cb11d9-ac51-4f90-b94d-b3f98b72cd49-1,acs-a9cb11d9-ac51-4f90-b94d-b3f98b72cd49-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453874,acs-62f8155c-b6ae-4bf6-b36a-37e6d2feff1e,1,0.9921317041689519,acs-a9cb11d9-ac51-4f90-b94d-b3f98b72cd49-2,acs-a9cb11d9-ac51-4f90-b94d-b3f98b72cd49-2,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453875,acs-56706149-357b-4c05-aa5e-a05882e15fcf,1,0.9921317041689519,acs-38333d3a-eae6-474b-92df-294f03fa6ecd-1,acs-38333d3a-eae6-474b-92df-294f03fa6ecd-1,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453876,acs-56706149-357b-4c05-aa5e-a05882e15fcf,1,0.9921317041689519,acs-38333d3a-eae6-474b-92df-294f03fa6ecd-2,acs-38333d3a-eae6-474b-92df-294f03fa6ecd-2,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453877,acs-93fee022-e645-4133-8838-3cb9c5836e59,1,0.9921317041689519,acs-722b0da0-2d02-430c-be39-3a8e10b5bc0e-1,acs-722b0da0-2d02-430c-be39-3a8e10b5bc0e-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453878,acs-8b6a65f2-686e-4948-9df2-8303481c5223,1,0.9921317041689519,acs-a7e41702-f16a-44a9-ab60-14632b1202ec-1,acs-a7e41702-f16a-44a9-ab60-14632b1202ec-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453879,acs-8b6a65f2-686e-4948-9df2-8303481c5223,1,0.9921317041689519,acs-a7e41702-f16a-44a9-ab60-14632b1202ec-2,acs-a7e41702-f16a-44a9-ab60-14632b1202ec-2,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453880,acs-c2f13835-92ca-4a0f-aa5a-0bbab001f994,1,0.9921317041689519,acs-d6023c33-9918-4654-9ac7-92da500f5a67-1,acs-d6023c33-9918-4654-9ac7-92da500f5a67-1,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453881,acs-c2f13835-92ca-4a0f-aa5a-0bbab001f994,1,0.9921317041689519,acs-d6023c33-9918-4654-9ac7-92da500f5a67-2,acs-d6023c33-9918-4654-9ac7-92da500f5a67-2,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453882,acs-bdf21e25-605c-4359-9841-8c94497f5d89,1,0.9921317041689519,acs-54e8ad3f-eae6-4ef6-b100-3b66f054d924-1,acs-54e8ad3f-eae6-4ef6-b100-3b66f054d924-1,agent,"Thanks for the information. You said you need a Internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",3,2,somewhat_polite,annotated
453883,acs-bdf21e25-605c-4359-9841-8c94497f5d89,1,0.9921317041689519,acs-54e8ad3f-eae6-4ef6-b100-3b66f054d924-2,acs-54e8ad3f-eae6-4ef6-b100-3b66f054d924-2,agent,"Thanks for the information. You said you need a Internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",3,2,somewhat_polite,annotated
453884,acs-bb4c005e-0876-4a78-9be6-f5530bef1595,1,0.9921317041689519,acs-56e92f54-45cc-4acf-aaca-f903901496d4-1,acs-56e92f54-45cc-4acf-aaca-f903901496d4-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453885,acs-bb4c005e-0876-4a78-9be6-f5530bef1595,1,0.9921317041689519,acs-56e92f54-45cc-4acf-aaca-f903901496d4-2,acs-56e92f54-45cc-4acf-aaca-f903901496d4-2,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453886,acs-10b715bb-4436-44c3-be30-f34ac1468e97,1,0.9921317041689519,acs-2e991e1e-46ec-4fad-b781-d13b0a54c33f-1,acs-2e991e1e-46ec-4fad-b781-d13b0a54c33f-1,agent,"Thanks for the information. You said you need a Internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453887,acs-10b715bb-4436-44c3-be30-f34ac1468e97,1,0.9921317041689519,acs-2e991e1e-46ec-4fad-b781-d13b0a54c33f-2,acs-2e991e1e-46ec-4fad-b781-d13b0a54c33f-2,agent,"Thanks for the information. You said you need a Internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453888,acs-e26ef0fc-7e9b-44a3-8e9a-7937e5c61060,1,0.9921317041689519,acs-eedd2274-d331-4935-b94b-b58e09ff3add-1,acs-eedd2274-d331-4935-b94b-b58e09ff3add-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",8,2,somewhat_polite,annotated
453889,acs-27e7842d-da45-4ec4-8958-fc291a611f89,1,0.9921317041689519,acs-8a1c15f6-bcbc-4e90-a4e0-bb53127d8d80-1,acs-8a1c15f6-bcbc-4e90-a4e0-bb53127d8d80-1,agent,"Thanks for the information. You said you need a Internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453890,acs-27e7842d-da45-4ec4-8958-fc291a611f89,1,0.9921317041689519,acs-8a1c15f6-bcbc-4e90-a4e0-bb53127d8d80-2,acs-8a1c15f6-bcbc-4e90-a4e0-bb53127d8d80-2,agent,"Thanks for the information. You said you need a Internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453891,acs-33f63cb3-1f3b-4978-b648-5f6ecca43d12,1,0.9921317041689519,acs-4fae9d54-8d53-4651-96ce-f2bbe5227ed9-1,acs-4fae9d54-8d53-4651-96ce-f2bbe5227ed9-1,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453892,acs-33f63cb3-1f3b-4978-b648-5f6ecca43d12,1,0.9921317041689519,acs-4fae9d54-8d53-4651-96ce-f2bbe5227ed9-2,acs-4fae9d54-8d53-4651-96ce-f2bbe5227ed9-2,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453893,acs-3922f009-c6b6-46ef-b58e-3f07cbd5fa95,1,0.9921317041689519,acs-fae31848-4e20-4d97-ac08-c2ad593f91f9-1,acs-fae31848-4e20-4d97-ac08-c2ad593f91f9-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",7,2,somewhat_polite,annotated
453894,acs-471c4166-de8a-4b60-9f46-f081c05b89fc,1,0.9921317041689519,acs-786e4435-93e6-4aad-ab5b-0768c9c1d18e-1,acs-786e4435-93e6-4aad-ab5b-0768c9c1d18e-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453895,acs-471c4166-de8a-4b60-9f46-f081c05b89fc,1,0.9921317041689519,acs-786e4435-93e6-4aad-ab5b-0768c9c1d18e-2,acs-786e4435-93e6-4aad-ab5b-0768c9c1d18e-2,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453896,acs-cb65eefc-0d43-41f0-bd06-6301edb8a4bf,1,0.9921317041689519,acs-24753950-ac78-4e9e-a6e7-55aa506d1ef2-1,acs-24753950-ac78-4e9e-a6e7-55aa506d1ef2-1,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453897,acs-cb65eefc-0d43-41f0-bd06-6301edb8a4bf,1,0.9921317041689519,acs-24753950-ac78-4e9e-a6e7-55aa506d1ef2-2,acs-24753950-ac78-4e9e-a6e7-55aa506d1ef2-2,agent,"Thanks for the information. You said you need a cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453898,acs-897e857a-badf-471c-8263-9db62a511015,1,0.9921317041689519,acs-edac9610-7c26-4678-82bf-72ad4af9afa1-1,acs-edac9610-7c26-4678-82bf-72ad4af9afa1-1,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",6,2,somewhat_polite,annotated
453899,acs-0baf5e8d-3c31-4467-a543-40dbdffdd584,1,0.9921317041689519,acs-277f4753-f734-471f-b363-5ba0f21657cd-1,acs-277f4753-f734-471f-b363-5ba0f21657cd-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453900,acs-0baf5e8d-3c31-4467-a543-40dbdffdd584,1,0.9921317041689519,acs-277f4753-f734-471f-b363-5ba0f21657cd-2,acs-277f4753-f734-471f-b363-5ba0f21657cd-2,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purhcase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453901,acs-35818729-a85c-4539-b392-c85593f3c7e3,1,0.9921317041689519,acs-792aa52c-3cf7-496b-8b0e-ca7f75e71302-1,acs-792aa52c-3cf7-496b-8b0e-ca7f75e71302-1,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",8,2,somewhat_polite,annotated
453902,acs-35818729-a85c-4539-b392-c85593f3c7e3,1,0.9921317041689519,acs-792aa52c-3cf7-496b-8b0e-ca7f75e71302-2,acs-792aa52c-3cf7-496b-8b0e-ca7f75e71302-2,agent,"Thanks for the information. You said you need a internet plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",8,2,somewhat_polite,annotated
453903,acs-318f645b-1410-4b5e-83e7-0add923a490b,1,0.9921317041689519,acs-0865dce1-73e8-4dcd-93bc-6582013e9d9c-1,acs-0865dce1-73e8-4dcd-93bc-6582013e9d9c-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453904,acs-725dcdc6-6598-49f0-85b9-e211fdc7a78d,1,0.9921317041689519,acs-307c0394-d57a-434a-b161-383f9432fd4c-1,acs-307c0394-d57a-434a-b161-383f9432fd4c-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
453905,acs-c9250da2-6ee9-4935-817a-91e98a5cd132,1,0.9921317041689519,acs-21d0b69d-6b83-4755-9b7a-c4a5eb3f35b2-1,acs-21d0b69d-6b83-4755-9b7a-c4a5eb3f35b2-1,agent,"Thanks for the information. You said you need a Cable plan. Which data plan would you like to purchase? We have 1GB, 5GB and 10GB data plans available. It's $25 for 1GB. $40 for 5GB and $60 for 10GB.",5,2,somewhat_polite,annotated
