ID,wav,input_recognition,input_transcription,start,end,turn_restart,system_action,system_action_full,uncovered_entity,entity_extracted,correct_label,interruption,interruption_total,dtmf,dtmf_total,repeat,repeat_total,start_over,start_over_total,normalized_input,myAction,total_act0,total_act1,total_act2,total_act3,total_act4,total_act5,total_act6,total_act7,total_act8,total_act9
20090924_044,008.raw,no,no,50.636,51.296,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'WOOD'},{},0,0,0,0,0,0,0,0,no,0,2,3,1,0,0,2,3,1,0,0
20090924_044,009.raw,oakland,oakland,53.952,54.642,FALSE,request,->request$query.arrival_place,[],{},{u'to.neighborhood': u'oakland'},0,0,0,0,0,0,0,0,<place>,0,3,3,1,0,0,3,3,1,0,0
20090924_053,002.raw,yes,yes,21.854,22.074,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FORBES AND SHADY'},{},0,0,0,0,0,0,0,0,yes,1,0,1,0,0,0,0,1,0,0,0
20090924_053,003.raw,rebecca at coal,rebecca at coal,25.256,26.196,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.desc': u'rebecca and coal'},0,0,0,0,0,0,0,0,<place> at <place>,0,1,1,0,0,0,1,1,0,0,0
20090924_053,004.raw,yes,yes,30.036,30.266,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'REBECCA AT COAL'},{},0,0,0,0,0,0,0,0,yes,0,2,1,0,0,0,2,1,0,0,0
20090924_053,008.raw,previous bus,previous bus,66.27,66.94,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'61A'},{},1,3,0,0,0,0,0,0,previous bus,3,2,1,0,1,0,2,1,0,1,0
20090924_053,009.raw,previous bus,previous bus,80.67,81.3,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'61A'},{},1,4,0,0,0,0,0,0,previous bus,3,2,1,0,2,0,2,1,0,2,0
20090924_054,001.raw,yes,yes,18.278,18.538,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'DOWNTOWN'},{},0,0,0,0,0,0,0,0,yes,1,0,1,0,0,0,0,1,0,0,0
20090924_056,002.raw,no,no,24.276,24.566,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FEDERAL'},{},0,0,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090924_056,003.raw,courthouse fourth,courthouse fourth,28.574,29.814,FALSE,request,->request$query.departure_place,[],{},{},0,0,0,0,0,0,0,0,<place> <place>,1,0,2,0,0,0,0,2,0,0,0
20090924_056,004.raw,no,no,36.416,36.796,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'COURTHOUSE'},{},0,0,0,0,0,0,0,0,no,1,0,3,0,0,0,0,3,0,0,0
20090924_056,005.raw,leaving fourth,leaving fourth,41.078,41.898,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FOURTH'},{},0,0,0,0,0,0,0,0,leaving <place>,1,0,4,0,0,0,0,4,0,0,0
20090924_056,006.raw,halfway,halfway,42.138,42.688,FALSE,impl-conf,->implicit_confirm$query.departure_place,[],{u'query.departure_place': u'FOURTH'},{u'from.desc': u'halfway'},0,0,0,0,0,0,0,0,halfway,1,0,5,0,0,0,0,5,0,0,0
20090924_056,007.raw,homestead,homestead,46.054,46.824,FALSE,request,->inform$nonunderstanding_moveon->request$query.arrival_place,[],{},{u'to.neighborhood': u'homestead'},0,0,0,0,0,0,0,0,<neighborhood>,0,1,5,0,0,0,1,5,0,0,0
20090924_056,008.raw,now,now,51.81,52.25,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'HOMESTEAD'},{u'time.rel': u'next'},0,0,0,0,0,0,0,0,now,0,2,5,0,0,0,2,5,0,0,0
20090924_057,006.raw,mckeesport,mckeesport,55.877,56.677,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.neighborhood': u'mckeesport'},0,1,0,1,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090924_057,007.raw,downtown pittsburgh,downtown pittsburgh,62.041,63.131,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'MCKEESPORT'},{u'to.neighborhood': u'downtown pittsburgh'},0,1,0,1,0,0,0,0,<neighborhood> <place>sburgh,1,0,2,0,0,0,0,2,0,0,0
20090924_057,008.raw,next bus,next bus,68.909,69.619,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'DOWNTOWN PITTSBURGH'},{},0,1,0,1,0,0,0,0,next bus,0,1,2,0,0,0,1,2,0,0,0
20090924_057,009.raw,when is the next bus,when is the next bus,97.699,99.139,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'The next bus', u'result': u'61C'}",{},1,2,0,1,0,0,0,0,when is the next bus,3,1,2,0,1,0,1,2,0,1,0
20090924_057,010.raw,previous bus,previous bus,118.095,118.975,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'61C'},{},1,3,0,1,0,0,0,0,previous bus,3,1,2,0,2,0,1,2,0,2,0
20090925_000,006.raw,no,no,39.911,40.141,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'SOUTH EIGHTEENTH AND ARLINGTON'},{},0,0,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090925_000,007.raw,south eighteenth and arlington,south eighteenth and arlington,42.647,44.017,FALSE,request,->request$query.departure_place,[],{},{u'from.desc': u'south eighteenth and arlington'},0,0,0,0,0,0,0,0,<place>,1,0,2,0,0,0,0,2,0,0,0
20090925_000,008.raw,yes,yes,49.205,49.485,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'SOUTH EIGHTEENTH AND ARLINGTON'},{},0,0,0,0,0,0,0,0,yes,1,0,3,0,0,0,0,3,0,0,0
20090925_000,009.raw,carson street,carson street,53.429,54.219,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.desc': u'carson street'},0,0,0,0,0,0,0,0,<place> street,0,1,3,0,0,0,1,3,0,0,0
20090925_000,010.raw,next bus,next bus,59.233,59.763,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'CARSON STREET'},{},0,0,0,0,0,0,0,0,next bus,0,2,3,0,0,0,2,3,0,0,0
20090925_001,007.raw,forward avenue,forward avenue,28.394,28.974,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'OAKLAND'},{u'to.desc': u'forward avenue'},0,3,0,0,0,0,0,0,<place> avenue,1,0,1,0,0,0,0,1,0,0,0
20090925_001,008.raw,bus,next bus,34.37,34.76,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'FORWARD AVENUE'},{},0,3,0,0,0,0,0,0,bus,0,1,1,0,0,0,1,1,0,0,0
20090925_001,009.raw,next bus,next bus,37.566,38.316,FALSE,request,->request$query.travel_time,[],{},{},0,3,0,0,0,0,0,0,next bus,2,1,1,1,0,0,1,1,1,0,0
20090925_001,010.raw,when is the next bus,when is the next bus,71.092,72.002,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'The next bus', u'result': u'61C'}",{},0,3,0,0,0,0,0,0,when is the next bus,3,1,1,1,1,0,1,1,1,1,0
20090925_004,003.raw,eighteenth,eighteenth,27.828,28.618,FALSE,request,->request$query.departure_place,[],{},{u'from.desc': u'eighteenth'},0,0,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090925_004,004.raw,penn and shaw,penn and shaw,29.148,29.748,FALSE,impl-conf,->implicit_confirm$query.departure_place,[],{u'query.departure_place': u'EIGHTEENTH'},{u'from.desc': u'penn and shaw'},0,0,0,0,0,0,0,0,<place>,1,0,2,0,0,0,0,2,0,0,0
20090925_004,005.raw,yes,yes,34.572,35.022,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'EIGHTEENTH'},{},0,0,0,0,0,0,0,0,yes,1,0,3,0,0,0,0,3,0,0,0
20090925_004,006.raw,allentown,allentown,40.096,40.956,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.desc': u'allentown'},0,0,0,0,0,0,0,0,allentown,0,1,3,0,0,0,1,3,0,0,0
20090925_004,007.raw,south hills junction,south hills junction,49.922,51.072,FALSE,example,->request$query.arrival_place,[],{},{u'to.desc': u'south hills junction'},0,0,0,0,0,0,0,0,<place>,0,2,3,0,0,0,2,3,0,0,0
20090925_004,008.raw,yes,yes,55.688,56.038,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'SOUTH HILLS JUNCTION'},{},0,0,0,0,0,0,0,0,yes,0,3,3,0,0,0,3,3,0,0,0
20090925_004,011.raw,when's the next bus,when's the next bus,94.984,96.044,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'The next bus', u'result': u'54C'}",{},0,0,0,0,0,0,0,0,when's the next bus,3,3,3,0,1,0,3,3,0,1,0
20090925_004,012.raw,when is the next bus,when is the next bus,116.192,117.502,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'54C'},{},1,1,0,0,0,0,0,0,when is the next bus,3,3,3,0,2,0,3,3,0,2,0
20090925_005,003.raw,no,no,36.839,37.359,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'ELM'},{},0,0,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090925_005,004.raw,yes,yes,41.077,41.497,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'OAKLAND'},{},0,0,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090925_005,006.raw,no,no,51.953,52.373,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'Arriving by 9 a.m.'},{},0,0,0,0,0,0,0,0,no,2,0,2,1,0,0,0,2,1,0,0
20090925_005,007.raw,yeah mayview,one am,55.699,56.879,FALSE,request,->request$query.travel_time,[],{},{u'time.ampm': u'am'},0,0,0,0,0,0,0,0,yeah <uncovered_place>,2,0,2,2,0,0,0,2,2,0,0
20090925_005,008.raw,one at in the morning,one at in the morning,60.725,62.225,FALSE,request,->request$query.travel_time,[],{},{},0,0,0,0,0,0,0,0,<time> at in the morning,2,0,2,3,0,0,0,2,3,0,0
20090925_005,009.raw,one o'clock,one o'clock,65.673,66.673,FALSE,request,->request$exact_travel_time,[],{},{u'time.hour': 1},0,0,0,0,0,0,0,0,<time> o'clock,2,0,2,4,0,0,0,2,4,0,0
20090925_005,010.raw,yes,yes,69.405,69.785,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first,[],{u'query.travel_time.time': u'Leaving at 1 a.m.'},{},1,1,0,0,0,0,0,0,yes,2,0,2,5,0,0,0,2,5,0,0
20090925_006,002.raw,mckeesport,mckeesport,21.166,21.826,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'DOWNTOWN'},{u'to.neighborhood': u'mckeesport'},0,0,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090925_006,003.raw,next bus,next bus,26.396,27.066,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,0,0,0,0,0,0,0,next bus,0,1,1,0,0,0,1,1,0,0,0
20090925_007,002.raw,mckeesport,mckeesport,21.385,22.055,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'DOWNTOWN'},{u'to.neighborhood': u'mckeesport'},0,0,0,0,0,0,0,0,<neighborhood>,1,0,1,0,0,0,0,1,0,0,0
20090925_007,003.raw,next bus,next bus,27.613,28.303,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,0,0,0,0,0,0,0,next bus,0,1,1,0,0,0,1,1,0,0,0
20090925_008,005.raw,no,no,26.086,26.646,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'MCKEESPORT'},{},1,3,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090925_008,006.raw,yes,yes,30.64,31.12,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'OAKLAND'},{},1,4,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090925_008,011.raw,mckeesport,mckeesport,48.806,49.686,FALSE,request,->request$query.arrival_place,[],{},{u'to.neighborhood': u'mckeesport'},0,6,0,0,0,0,0,0,<neighborhood>,0,1,2,0,0,0,1,2,0,0,0
20090925_008,012.raw,yes,yes,53.902,54.322,FALSE,expl-conf,->explicit_confirm$query.arrival_place,[],{u'query.arrival_place': u'MCKEESPORT'},{},0,6,0,0,0,0,0,0,yes,0,2,2,0,0,0,2,2,0,0,0
20090925_008,014.raw,no,no,62.984,63.784,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first,[],{u'query.travel_time.time': u'Leaving at 1 p.m.'},{},1,7,0,0,0,0,0,0,no,2,2,2,1,0,0,2,2,1,0,0
20090925_012,002.raw,yes,yes,20.031,20.511,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'CHESTERFIELD AND FIFTH'},{},1,3,0,0,0,0,0,0,yes,1,0,1,0,0,0,0,1,0,0,0
20090925_012,003.raw,mount oliver,mount oliver,24.289,25.189,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.neighborhood': u'mount oliver'},0,3,0,0,0,0,0,0,mount <place>,0,1,1,0,0,0,1,1,0,0,0
20090925_012,004.raw,six p m,six p m,29.791,30.781,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'MOUNT OLIVER'},{},0,3,0,0,0,0,0,0,<time>,0,2,1,0,0,0,2,1,0,0,0
20090925_012,005.raw,six ten ten,six am,33.311,34.811,FALSE,request,->request$query.travel_time,[],{},{u'time.hour': 6},1,4,0,0,0,0,0,0,<time> <time> <time>,2,2,1,1,0,0,2,1,1,0,0
20090925_012,006.raw,hello sixth,no six,38.829,40.369,FALSE,expl-conf,->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'Leaving at 10 a.m.'},{},1,5,0,0,0,0,0,0,hello <place>,2,2,1,2,0,0,2,1,2,0,0
20090925_012,007.raw,no,no,48.481,49.111,FALSE,expl-conf,->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'leave at 10 a.m.'},{},0,5,0,0,0,0,0,0,no,2,2,1,3,0,0,2,1,3,0,0
20090925_012,008.raw,six a m,six a m,51.725,53.345,FALSE,request,->request$query.travel_time,[],{},{},0,5,0,0,0,0,0,0,<time>,2,2,1,4,0,0,2,1,4,0,0
20090925_012,009.raw,when's the next bus,when's the next bus,76.573,77.823,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'Leaving at 6 a.m.', u'result': u'54C'}",{},1,6,0,0,0,0,0,0,when's the next bus,3,2,1,4,1,0,2,1,4,1,0
20090925_012,010.raw,when's the next bus,when's the next bus,98.085,99.315,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result->request$next_query,[],{u'result': u'54C'},{},1,7,0,0,0,0,0,0,when's the next bus,3,2,1,4,2,0,2,1,4,2,0
20090925_013,005.raw,no 26d downtown pittsburgh,no 26d downtown pittsburgh,70.389,73.069,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'MERCY HOSPITAL'},{u'route': u'26d'},0,1,0,1,0,0,0,0,no <uncovered_route> <neighborhood> <place>sburgh,1,0,1,0,0,0,0,1,0,0,0
20090925_013,006.raw,yes,yes,78.005,78.585,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'DOWNTOWN PITTSBURGH'},{},0,1,0,1,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090925_016,003.raw,ebs,yeah,20.806,21.466,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'BRADDOCK'},{},0,0,0,0,0,0,0,0,ebs,1,0,1,0,0,0,0,1,0,0,0
20090925_016,004.raw,yes,yes,25.226,25.616,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'BRADDOCK'},{},0,0,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090925_016,011.raw,hays yes,a yes,54.922,56.032,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'ELM'},{},1,4,0,0,0,0,0,0,<uncovered_place> yes,1,0,3,0,0,0,0,3,0,0,0
20090925_017,003.raw,yes,yes,38.437,38.997,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'BRADDOCK'},{},0,0,0,0,0,0,0,0,yes,1,0,1,0,0,0,0,1,0,0,0
20090925_017,005.raw,yes,yes,50.385,51.035,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,0,0,0,0,0,0,0,yes,2,0,1,1,0,0,0,1,1,0,0
20090925_018,001.raw,54c,54c,13.74,14.75,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'FOURTH'},{u'route': u'54c'},1,1,0,0,0,0,0,0,<route>,1,0,1,0,0,0,0,1,0,0,0
20090925_018,006.raw,amanda and charles,amanda and charles,32.948,34.138,FALSE,request,->request$query.departure_place,[],{},{u'from.desc': u'amanda and charles'},0,5,0,2,0,0,0,0,<place>,1,0,2,0,0,0,0,2,0,0,0
20090925_018,007.raw,yes,yes,38.148,38.498,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'AMANDA AND CHARLES'},{},1,6,0,2,0,0,0,0,yes,1,0,3,0,0,0,0,3,0,0,0
20090925_018,008.raw,bigelow boulevard,bigelow boulevard,41.204,42.214,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.desc': u'bigelow boulevard'},0,6,0,2,0,0,0,0,<place> boulevard,0,1,3,0,0,0,1,3,0,0,0
20090925_018,009.raw,two next bus,two next bus,46.566,47.496,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'BIGELOW BOULEVARD'},{},0,6,0,2,0,0,0,0,<time> next bus,0,2,3,0,0,0,2,3,0,0,0
20090925_018,010.raw,yes,yes,50.934,51.254,FALSE,expl-conf,->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},1,7,0,2,0,0,0,0,yes,2,2,3,1,0,0,2,3,1,0,0
20090925_018,011.raw,next bus,next bus,59.814,60.534,FALSE,ack,->inform$confirm_okay->inform$looking_up_database_first->inform$result,[],{u'result': u'54C'},{},1,8,0,2,0,0,0,0,next bus,3,2,3,1,1,0,2,3,1,1,0
20090925_018,014.raw,when next e,next,75.602,77.402,FALSE,hold-on,->inform$looking_up_database_subsequent->inform$result,[],{u'result': u'54C'},{},1,11,0,2,0,0,0,0,when next e,3,2,3,1,2,0,2,3,1,2,0
20090925_023,002.raw,forbes avenue,forbes avenue,22.227,23.487,FALSE,ack,->inform$confirm_okay->request$query.departure_place,[],{},{u'from.desc': u'forbes avenue'},0,0,0,0,0,0,0,0,<place>nue,1,0,1,0,0,0,0,1,0,0,0
20090925_023,003.raw,kennywood park,kennywood park,28.061,28.981,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'FORBES AVENUE'},{u'to.monument': u'kennywood park'},0,0,0,0,0,0,0,0,<place>,1,0,2,0,0,0,0,2,0,0,0
20090925_023,004.raw,ten a m,ten a m,35.047,35.887,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$exact_travel_time,[],{u'query.arrival_place': u'KENNYWOOD PARK'},{},0,0,0,0,0,0,0,0,<time>,2,0,2,1,0,0,0,2,1,0,0
20090925_023,005.raw,goodbye,goodbye,67.819,68.199,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'Leaving at 10 a.m.', u'result': u'61C'}",{},0,0,0,0,0,0,0,0,goodbye,3,0,2,1,1,0,0,2,1,1,0
20090925_024,002.raw,oakland,oakland,21.173,21.693,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'FORWARD AVENUE'},{u'to.neighborhood': u'oakland'},0,0,0,0,0,0,0,0,<place>,1,0,1,0,0,0,0,1,0,0,0
20090925_024,003.raw,eight thirty,eight thirty,27.071,27.791,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'OAKLAND'},{},0,0,0,0,0,0,0,0,<time> thirty,0,1,1,0,0,0,1,1,0,0,0
20090925_024,004.raw,new query,start a new query,53.999,54.639,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first->inform$result->request$next_query,[],"{u'query.travel_time.time': u'Leaving at 8 30 p.m.', u'result': u'59U'}",{},1,1,0,0,0,0,0,0,new query,3,1,1,0,1,0,1,1,0,1,0
20090925_024,007.raw,oakland,oakland,71.103,71.573,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'FORWARD AVENUE'},{u'to.neighborhood': u'oakland'},0,1,0,0,0,0,0,0,<place>,1,1,2,0,1,0,1,2,0,1,0
20090925_024,008.raw,eight thirty,eight thirty,76.789,77.469,FALSE,impl-conf,->implicit_confirm$query.arrival_place->request$query.travel_time,[],{u'query.arrival_place': u'OAKLAND'},{},0,1,0,0,0,0,0,0,<time> thirty,0,2,2,0,1,0,2,2,0,1,0
20090925_025,002.raw,when is the next,when is the next,22.341,23.771,FALSE,request,->inform$nonunderstanding_subsequent_moveon->request$query.departure_place,[],{},{},0,1,0,0,0,0,0,0,when is the next,1,0,1,0,0,0,0,1,0,0,0
20090925_025,006.raw,uptown,uptown,32.293,32.773,FALSE,request,->request$departure_neighborhood,[],{},{u'from.neighborhood': u'uptown'},0,1,0,0,0,0,0,0,<uncovered_place>,1,0,2,0,0,0,0,2,0,0,0
20090925_025,013.raw,fifth and shady stowe avenue,fifth and shady avenue,76.997,79.447,FALSE,impl-conf,->implicit_confirm$query.departure_place->request$query.arrival_place,[],{u'query.departure_place': u'FIFTH AVENUE'},{u'to.desc': u'fifth and shady avenue'},0,1,0,0,0,0,0,0,<place> and <place> <uncovered_place> avenue,1,0,3,0,0,0,0,3,0,0,0
20090925_025,018.raw,yes,yes,101.459,101.769,FALSE,impl-conf,->implicit_confirm$query.travel_time.time->inform$looking_up_database_first,[],{u'query.travel_time.time': u'The next bus'},{},1,2,0,0,0,0,0,0,yes,2,0,3,1,0,0,0,3,1,0,0
20090925_026,002.raw,no,no,22.503,22.943,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'WIGHTMAN AND FORBES'},{},0,0,0,0,0,0,0,0,no,1,0,1,0,0,0,0,1,0,0,0
20090925_026,003.raw,yes,yes,27.313,27.603,FALSE,expl-conf,->explicit_confirm$query.departure_place,[],{u'query.departure_place': u'CMU'},{},0,0,0,0,0,0,0,0,yes,1,0,2,0,0,0,0,2,0,0,0
20090925_026,004.raw,yes,yes,32.841,33.181,FALSE,ack,->inform$confirm_okay->explicit_confirm$query.travel_time.time,[],{u'query.travel_time.time': u'the next bus'},{},0,0,0,0,0,0,0,0,yes,2,0,2,1,0,0,0,2,1,0,0
20090925_026,005.raw,wightman in wilkins,wightman in wilkins,37.887,39.387,FALSE,ack,->inform$confirm_okay->request$query.arrival_place,[],{},{u'to.desc': u'wightman'},0,0,0,0,0,0,0,0,<place> in <uncovered_place>,0,1,2,1,0,0,1,2,1,0,0
